scenario,system,step,arrived_tasks,completed_tasks,failed_tasks,pending_tasks,avg_latency_step,error_rate_step,resource_used_step,active_workers,mean_health,mean_energy,mean_reliability,stress_level,risk_level,resource_budget,isolated_agents,recovery_pool,reflex_actions,immune_actions,reserve_activations,metabolic_rests,demoted_false_signals,nervous_fast_lane_share,endocrine_throttle_ratio,immune_replacement_ratio,metabolic_recovery_gain,corrected_by_review,disturbance_type,disturbance_severity,cumulative_arrived,cumulative_completed,cumulative_failed,cumulative_resource,seed
normal,bio,17,2,1,0,2,2.0,0.0,3.733693733679038,7,1.0,0.9521276032384193,0.953280639205957,0.07045697231811238,0.06469138404734716,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.24,0,none,0.0,38,36,0,77.28160473889498,42
normal,baseline,18,2,2,0,8,5.75,0.0,3.628460286431925,5,1.0,1.0,0.8420012072507765,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.6672948605264849,40,32,0,70.95134907940732,42
normal,bio,18,2,2,0,2,2.0,0.0,3.285355061099158,7,1.0,0.9519909297568471,0.953280639205957,0.0978913581513733,0.09382727423199531,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.32331103868395195,0,overload,0.6672948605264849,40,38,0,80.56695979999414,42
normal,baseline,19,2,1,0,9,8.0,0.0,5.17,5,1.0,1.0,0.8360012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,42,33,0,76.12134907940732,42
normal,bio,19,2,3,0,1,1.5,0.0,5.156309932939079,7,1.0,0.952696218382222,0.9515663534916713,0.08788697535298062,0.0794228793145317,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43525251702457857,1,none,0.0,42,41,0,85.72326973293322,42
overload,baseline,0,6,1,0,5,1.0,0.0,4.762802785519674,5,0.9512624876341016,1.0,0.910809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,6,1,0,4.762802785519674,143
overload,bio,0,6,3,0,3,1.0,0.0,6.511171653669999,5,0.9525563182958251,0.956830530702125,0.8942048195415376,0.15249999999999997,0.14750000000000002,1.04,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.29971123619412476,0,none,0.0,6,3,0,6.511171653669999,143
overload,baseline,1,2,3,0,4,2.1666666666666665,0.0,5.56239118466908,5,0.9612624876341016,1.0,0.9008092796614641,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,false_signal,1.0,8,4,0,10.325193970188753,143
overload,bio,1,2,4,0,1,1.75,0.0,6.248379110862034,5,0.9717563182958251,0.9623891270467846,0.8974048195415376,0.12591776595744678,0.11658351063829789,1.04,0,0,0,0,0,0,2,0.0,0.0,0.0,0.5427119372663999,0,false_signal,1.0,8,7,0,12.759550764532033,143
overload,baseline,2,4,1,0,7,3.0,0.0,3.157521951062498,5,0.9687572662123415,1.0,0.902809279661464,0.0,0.0,0.5257033209151911,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.6857416977120222,12,5,0,13.482715921251252,143
overload,bio,2,4,0,0,5,,0.0,4.3627154509249975,5,0.9801070922457574,0.8687619725375345,0.8974048195415376,0.12941759888234075,0.12457869429140794,0.9925703320915191,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0,resource_drop,0.6857416977120222,12,7,0,17.12226621545703,143
overload,baseline,3,2,3,0,6,3.5,0.0,4.782916657025805,5,0.9739572662123417,1.0,0.9008092796614641,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,14,8,0,18.265632578277057,143
overload,bio,3,2,3,0,4,2.3333333333333335,0.0,6.142794987165851,5,0.9839630638931093,0.8413340226658763,0.9058048195415378,0.1170727553535001,0.10228694016511333,1.04,0,0,0,0,0,0,0,0.5,0.0,0.0,0.36,0,none,0.0,14,10,0,23.26506120262288,143
overload,baseline,4,4,0,0,10,,0.0,4.450872082247571,5,0.9759572662123416,1.0,0.9008092796614641,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,18,8,0,22.716504660524627,143
overload,bio,4,4,1,0,7,2.0,0.0,5.818921589361508,5,0.9859630638931094,0.761144806772261,0.9059109840624844,0.10998610267159739,0.09264085458970456,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.12,0,none,0.0,18,11,0,29.08398279198439,143
overload,baseline,5,4,0,0,14,,0.0,3.5664223369495174,5,0.9763572662123415,1.0,0.884809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.7999379937837718,22,8,0,26.282926997474146,143
overload,bio,5,4,2,0,9,3.0,0.0,3.8254166904575144,5,0.9923623667572397,0.7463906398676858,0.9035109840624843,0.13803641739694117,0.12206685791265989,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.36,0,overload,0.7999379937837718,22,13,0,32.909399482441906,143
overload,baseline,6,5,1,1,17,5.0,0.5,4.8134720822475705,5,0.9815572662123415,1.0,0.8788092796614639,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,27,9,1,31.096399079721717,143
overload,bio,6,5,2,0,12,3.5,0.0,6.606743661067554,4,0.9929529584465495,0.7180918993093932,0.8985850270543309,0.15479815642327588,0.10325176906375721,1.0307142857142857,1,1,0,1,0,0,0,0.4,0.0,0.0,0.45999999999999996,0,none,0.0,27,15,0,39.51614314350946,143
overload,baseline,7,7,1,0,23,6.0,0.0,3.3583250744862188,5,0.9871572662123416,1.0,0.8728092796614639,0.0,0.0,0.526724738381928,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.68318815404518,34,10,1,34.45472415420794,143
overload,bio,7,7,3,0,16,2.3333333333333335,0.0,4.497182135272188,5,0.9975623667572396,0.7535016980947927,0.8896394828445239,0.23850412696461154,0.1348600623306631,1.0262439024096215,1,1,0,0,1,0,0,0.14285714285714285,0.0,1.0,0.45999999999999996,0,resource_drop,0.68318815404518,34,18,0,44.01332527878165,143
overload,baseline,8,2,1,0,24,6.0,0.0,2.877313259591999,5,0.9911572662123416,1.0,0.874809279661464,0.0,0.0,0.4168274218119119,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.9579314454702204,36,11,1,37.33203741379994,143
overload,bio,8,2,2,0,16,3.0,0.0,4.550083079891224,6,0.999635305631033,0.7357087925878134,0.8989020377196196,0.2574806581055295,0.15202374672832575,1.0009684564669055,0,0,0,0,0,0,0,0.5,0.0,0.0,0.24000000000000005,0,resource_drop,0.9579314454702204,36,20,0,48.56340835867287,143
overload,baseline,9,1,1,0,24,7.5,0.0,5.142570555111968,5,0.9915572662123416,1.0,0.860809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,37,12,1,42.474607968911904,143
overload,bio,9,1,4,0,13,2.875,0.0,6.370368044722005,4,1.0,0.7585556186247423,0.8956394828445238,0.20472370146155539,0.11419767305704168,1.0378571428571428,1,1,1,1,0,0,0,0.0,0.0,0.0,0.6820318001714016,1,none,0.0,37,24,0,54.93377640339488,143
overload,baseline,10,4,3,0,25,7.166666666666667,0.0,4.979821392004087,5,0.9931625372284174,1.0,0.858809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,41,15,1,47.454429360915995,143
overload,bio,10,4,2,0,15,2.5,0.0,7.262315647071326,6,1.0,0.7222814865102669,0.8966959875056881,0.2159730523504501,0.10095854727209225,1.0664285714285715,1,1,0,0,1,0,0,0.25,0.0,1.0,0.3140266082914558,0,none,0.0,41,26,0,62.196092050466206,143
overload,baseline,11,3,2,0,26,9.0,0.0,3.433826714150796,5,0.9963625372284174,1.0,0.8628092796614639,0.0,0.0,0.5977200177864552,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.5056999555338617,44,17,1,50.88825607506679,143
overload,bio,11,3,5,1,12,3.4,0.16666666666666666,6.195384538049314,6,1.0,0.7476013750969157,0.9060293208390217,0.22226908248362653,0.12678205862130948,1.0047720017786455,1,1,0,1,0,0,0,0.3333333333333333,0.0,0.0,0.7,0,resource_drop,0.5056999555338617,44,31,1,68.39147658851552,143
overload,baseline,12,6,1,0,31,8.0,0.0,3.2892472977150304,5,0.9983625372284173,1.0,0.8648092796614641,0.0,0.0,0.5362150745382821,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.6594623136542946,50,18,1,54.17750337278182,143
overload,bio,12,6,1,0,17,2.0,0.0,5.0733661421155825,6,1.0,0.6786566572459526,0.9083626541723548,0.24614354518477982,0.13713210788408087,1.0200500788823996,1,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.15420049808388925,0,resource_drop,0.6594623136542946,50,32,1,73.4648427306311,143
overload,baseline,13,7,3,0,35,9.333333333333334,0.0,5.483286402636511,5,0.9983625372284173,1.0,0.8468092796614639,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,none,0.0,57,21,1,59.66078977541833,143
overload,bio,13,7,7,0,17,3.0,0.0,9.55118298144944,7,1.0,0.7335747909090333,0.9159129624470326,0.23702926817029604,0.10345368456793895,1.0807142857142857,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.8156427419599894,2,none,0.0,57,39,1,83.01602571208055,143
overload,baseline,14,4,0,0,39,,0.0,3.4560600413456326,5,0.9983625372284173,1.0,0.8468092796614639,0.0,0.0,0.572825178427959,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.5679370539301026,61,21,1,63.11684981676396,143
overload,bio,14,4,0,0,21,,0.0,5.727894355611713,7,1.0,0.6426612597975211,0.9159129624470326,0.2685479388943672,0.11962503346049431,1.052282517842796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.5679370539301026,61,39,1,88.74392006769226,143
overload,baseline,15,3,3,0,39,10.0,0.0,3.192189834545647,5,0.9983625372284173,1.0,0.852809279661464,0.0,0.0,0.4735626948097933,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.8160932629755167,64,24,1,66.3090396513096,143
overload,bio,15,3,5,0,19,4.3,0.0,4.001690612048319,5,1.0,0.7080063268543189,0.9181986767327467,0.25971774641241885,0.13463206568358158,1.013784840909551,0,0,2,0,0,0,0,0.0,0.0,0.0,0.84,1,resource_drop,0.8160932629755167,64,44,1,92.74561067974058,143
overload,baseline,16,12,0,0,51,,0.0,3.534018391680296,5,0.9983625372284173,1.0,0.844809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.491886130352857,76,24,1,69.8430580429899,143
overload,bio,16,12,2,0,29,1.0,0.0,6.493619538824419,7,1.0,0.6516233301484301,0.9208822750048755,0.27264385653806983,0.12010087099592273,1.1,0,0,0,0,0,0,0,0.25,0.0,0.0,0.24,0,overload,0.491886130352857,76,46,1,99.239230218565,143
overload,baseline,17,6,1,0,56,12.0,0.0,4.473286402636512,5,1.0,1.0,0.8468092796614641,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,82,25,1,74.31634444562641,143
overload,bio,17,6,5,0,30,2.4,0.0,8.73287258136493,7,1.0,0.6299599545672521,0.9174537035763041,0.2559891795755585,0.09057785804006233,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6000000000000001,2,none,0.0,82,51,1,107.97210279992993,143
overload,baseline,18,3,2,0,57,12.75,0.0,3.7520225482209715,5,1.0,1.0,0.834809279661464,0.0,0.0,0.46352811089386303,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,resource_drop,0.8411797227653424,85,27,1,78.06836699384739,143
overload,bio,18,3,1,0,32,3.0,0.0,5.271460450533591,7,1.0,0.5748066656348693,0.9117394178620184,0.2845896493016118,0.1209819110298438,1.0463528110893865,0,0,0,0,0,0,0,0.0,0.0,0.0,0.24,0,resource_drop,0.8411797227653424,85,52,1,113.24356325046352,143
overload,baseline,19,9,0,0,66,,0.0,3.497891186573788,5,1.0,1.0,0.834809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.4624872255238117,94,27,1,81.56625818042117,143
overload,bio,19,9,4,0,37,4.875,0.0,4.497774659342572,5,1.0,0.6166082752109937,0.9120251321477327,0.2809316756963342,0.11484176280601473,1.1,0,0,2,0,0,0,0,0.2222222222222222,0.0,0.0,0.7200000000000001,1,overload,0.4624872255238117,94,56,1,117.74133790980609,143
failure_storm,baseline,0,3,0,0,3,,0.0,2.8473537832816236,5,0.9655218664533404,1.0,0.9144374750476782,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,3,0,0,2.8473537832816236,244
failure_storm,bio,0,3,0,0,3,,0.0,3.687151879041572,5,0.9758049728333619,0.9331284812095844,0.9082904198450878,0.15249999999999997,0.14750000000000002,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,3,0,0,3.687151879041572,244
failure_storm,baseline,1,3,3,0,3,2.1666666666666665,0.0,5.048663122334551,5,0.9707218664533404,1.0,0.9124374750476782,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,6,3,0,7.896016905616174,244
failure_storm,bio,1,3,4,0,2,1.75,0.0,5.9554763834465,5,0.9913981424150105,0.9296689584006884,0.919490419845088,0.16387499999999997,0.136125,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.45047620512784625,0,none,0.0,6,4,0,9.642628262488072,244
failure_storm,baseline,2,7,3,0,7,1.6666666666666667,0.0,4.758346060011214,5,0.9787655248303775,1.0,0.9184374750476783,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,13,6,0,12.654362965627389,244
failure_storm,bio,2,7,3,0,6,1.3333333333333333,0.0,6.391143041835172,5,0.999938712629303,0.8973378328899175,0.9278904198450879,0.12133482142857141,0.09964375,1.0421428571428573,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.34790152453790335,0,none,0.0,13,7,0,16.033771304323245,244
failure_storm,baseline,3,5,3,0,9,2.3333333333333335,0.0,4.569805261577039,5,0.9839655248303775,1.0,0.9244374750476784,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,18,9,0,17.224168227204427,244
failure_storm,bio,3,5,5,0,6,1.5,0.0,7.059254518847644,5,1.0,0.9075037876524256,0.933890419845088,0.10574933035714283,0.08145864583333334,1.0092857142857143,0,0,0,0,0,0,0,0.6,0.0,0.0,0.5862924997549221,1,none,0.0,18,12,0,23.09302582317089,244
failure_storm,baseline,4,3,1,0,11,3.0,0.0,3.6758052615770387,4,0.9686167053212849,1.0,0.9116258604158588,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,agent_failure,0.8228674795455241,21,10,0,20.899973488781466,244
failure_storm,bio,4,3,0,0,9,,0.0,5.469307807676376,5,0.9935426504090895,0.8573422579797181,0.9128987722881767,0.2277673307651664,0.21009466713746308,0.930722169943376,0,1,0,0,1,0,0,0.0,0.0,1.0,0.09999999999999998,0,agent_failure,0.8228674795455241,21,12,0,28.562333630847267,244
failure_storm,baseline,5,3,3,0,11,3.6666666666666665,0.0,3.8058052615770386,4,0.9762167053212849,1.0,0.917625860415859,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,24,13,0,24.705778750358505,244
failure_storm,bio,5,3,5,0,7,2.7,0.0,7.133825707472457,6,1.0,0.87571966008694,0.9118792762969258,0.13773106576780825,0.11903313349811209,1.00578125,0,1,0,0,1,0,0,0.0,0.0,1.0,0.6,1,none,0.0,24,17,0,35.696159338319724,244
failure_storm,baseline,6,4,3,0,12,4.333333333333333,0.0,4.646297349381811,5,0.9866167053212849,1.0,0.9236258604158589,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,28,16,0,29.352076099740316,244
failure_storm,bio,6,4,2,0,9,2.25,0.0,8.442922439086615,7,1.0,0.7966773564994337,0.91016499058264,0.10672908730444716,0.08011993005767257,1.0164285714285715,0,0,0,0,0,0,0,0.0,0.0,0.0,0.21134999684178724,1,none,0.0,28,19,0,44.13908177740634,244
failure_storm,baseline,7,1,0,0,13,,0.0,4.055444167463132,5,0.9906167053212849,1.0,0.9156258604158589,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.2,29,16,0,33.407520267203445,244
failure_storm,bio,7,1,5,0,5,3.8,0.0,6.284208837746479,7,1.0,0.8017901505155304,0.9185808686715086,0.1128671662708422,0.08809083266304255,1.01359375,0,0,0,0,0,0,0,1.0,0.0,0.0,0.6,0,overload,0.2,29,24,0,50.423290615152816,244
failure_storm,baseline,8,2,1,0,14,5.0,0.0,3.112556848725991,5,0.9906167053212849,1.0,0.9176258604158589,0.0,0.0,0.4578847208950696,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.8552881977623259,31,17,0,36.52007711592944,244
failure_storm,bio,8,2,1,0,6,2.0,0.0,4.697521860236041,7,1.0,0.738236422942416,0.9205808686715085,0.12657482088216407,0.10907603443672179,0.9581615189645071,0,0,0,0,0,0,0,0.0,0.0,0.0,0.12,0,resource_drop,0.8552881977623259,31,25,0,55.12081247538886,244
