scenario,system,step,arrived_tasks,completed_tasks,failed_tasks,pending_tasks,avg_latency_step,error_rate_step,resource_used_step,active_workers,mean_health,mean_energy,mean_reliability,stress_level,risk_level,resource_budget,isolated_agents,recovery_pool,reflex_actions,immune_actions,reserve_activations,metabolic_rests,demoted_false_signals,nervous_fast_lane_share,endocrine_throttle_ratio,immune_replacement_ratio,metabolic_recovery_gain,corrected_by_review,disturbance_type,disturbance_severity,cumulative_arrived,cumulative_completed,cumulative_failed,cumulative_resource,seed
overload,baseline,6,5,1,1,17,5.0,0.5,4.8134720822475705,5,0.9815572662123415,1.0,0.8788092796614639,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,27,9,1,31.096399079721717,143
overload,bio,6,5,2,0,12,3.5,0.0,6.606743661067554,4,0.9929529584465495,0.7180918993093932,0.8985850270543309,0.15479815642327588,0.10325176906375721,1.0307142857142857,1,1,0,1,0,0,0,0.4,0.0,0.0,0.45999999999999996,0,none,0.0,27,15,0,39.51614314350946,143
overload,baseline,7,7,1,0,23,6.0,0.0,3.3583250744862188,5,0.9871572662123416,1.0,0.8728092796614639,0.0,0.0,0.526724738381928,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.68318815404518,34,10,1,34.45472415420794,143
overload,bio,7,7,3,0,16,2.3333333333333335,0.0,4.497182135272188,5,0.9975623667572396,0.7535016980947927,0.8896394828445239,0.23850412696461154,0.1348600623306631,1.0262439024096215,1,1,0,0,1,0,0,0.14285714285714285,0.0,1.0,0.45999999999999996,0,resource_drop,0.68318815404518,34,18,0,44.01332527878165,143
overload,baseline,8,2,1,0,24,6.0,0.0,2.877313259591999,5,0.9911572662123416,1.0,0.874809279661464,0.0,0.0,0.4168274218119119,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.9579314454702204,36,11,1,37.33203741379994,143
overload,bio,8,2,2,0,16,3.0,0.0,4.550083079891224,6,0.999635305631033,0.7357087925878134,0.8989020377196196,0.2574806581055295,0.15202374672832575,1.0009684564669055,0,0,0,0,0,0,0,0.5,0.0,0.0,0.24000000000000005,0,resource_drop,0.9579314454702204,36,20,0,48.56340835867287,143
overload,baseline,9,1,1,0,24,7.5,0.0,5.142570555111968,5,0.9915572662123416,1.0,0.860809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,37,12,1,42.474607968911904,143
overload,bio,9,1,4,0,13,2.875,0.0,6.370368044722005,4,1.0,0.7585556186247423,0.8956394828445238,0.20472370146155539,0.11419767305704168,1.0378571428571428,1,1,1,1,0,0,0,0.0,0.0,0.0,0.6820318001714016,1,none,0.0,37,24,0,54.93377640339488,143
overload,baseline,10,4,3,0,25,7.166666666666667,0.0,4.979821392004087,5,0.9931625372284174,1.0,0.858809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,41,15,1,47.454429360915995,143
overload,bio,10,4,2,0,15,2.5,0.0,7.262315647071326,6,1.0,0.7222814865102669,0.8966959875056881,0.2159730523504501,0.10095854727209225,1.0664285714285715,1,1,0,0,1,0,0,0.25,0.0,1.0,0.3140266082914558,0,none,0.0,41,26,0,62.196092050466206,143
overload,baseline,11,3,2,0,26,9.0,0.0,3.433826714150796,5,0.9963625372284174,1.0,0.8628092796614639,0.0,0.0,0.5977200177864552,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.5056999555338617,44,17,1,50.88825607506679,143
overload,bio,11,3,5,1,12,3.4,0.16666666666666666,6.195384538049314,6,1.0,0.7476013750969157,0.9060293208390217,0.22226908248362653,0.12678205862130948,1.0047720017786455,1,1,0,1,0,0,0,0.3333333333333333,0.0,0.0,0.7,0,resource_drop,0.5056999555338617,44,31,1,68.39147658851552,143
overload,baseline,12,6,1,0,31,8.0,0.0,3.2892472977150304,5,0.9983625372284173,1.0,0.8648092796614641,0.0,0.0,0.5362150745382821,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.6594623136542946,50,18,1,54.17750337278182,143
overload,bio,12,6,1,0,17,2.0,0.0,5.0733661421155825,6,1.0,0.6786566572459526,0.9083626541723548,0.24614354518477982,0.13713210788408087,1.0200500788823996,1,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.15420049808388925,0,resource_drop,0.6594623136542946,50,32,1,73.4648427306311,143
overload,baseline,13,7,3,0,35,9.333333333333334,0.0,5.483286402636511,5,0.9983625372284173,1.0,0.8468092796614639,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,none,0.0,57,21,1,59.66078977541833,143
overload,bio,13,7,7,0,17,3.0,0.0,9.55118298144944,7,1.0,0.7335747909090333,0.9159129624470326,0.23702926817029604,0.10345368456793895,1.0807142857142857,0,0,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.8156427419599894,2,none,0.0,57,39,1,83.01602571208055,143
overload,baseline,14,4,0,0,39,,0.0,3.4560600413456326,5,0.9983625372284173,1.0,0.8468092796614639,0.0,0.0,0.572825178427959,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.5679370539301026,61,21,1,63.11684981676396,143
overload,bio,14,4,0,0,21,,0.0,5.727894355611713,7,1.0,0.6426612597975211,0.9159129624470326,0.2685479388943672,0.11962503346049431,1.052282517842796,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.5679370539301026,61,39,1,88.74392006769226,143
overload,baseline,15,3,3,0,39,10.0,0.0,3.192189834545647,5,0.9983625372284173,1.0,0.852809279661464,0.0,0.0,0.4735626948097933,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.8160932629755167,64,24,1,66.3090396513096,143
overload,bio,15,3,5,0,19,4.3,0.0,4.001690612048319,5,1.0,0.7080063268543189,0.9181986767327467,0.25971774641241885,0.13463206568358158,1.013784840909551,0,0,2,0,0,0,0,0.0,0.0,0.0,0.84,1,resource_drop,0.8160932629755167,64,44,1,92.74561067974058,143
overload,baseline,16,12,0,0,51,,0.0,3.534018391680296,5,0.9983625372284173,1.0,0.844809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.491886130352857,76,24,1,69.8430580429899,143
overload,bio,16,12,2,0,29,1.0,0.0,6.493619538824419,7,1.0,0.6516233301484301,0.9208822750048755,0.27264385653806983,0.12010087099592273,1.1,0,0,0,0,0,0,0,0.25,0.0,0.0,0.24,0,overload,0.491886130352857,76,46,1,99.239230218565,143
overload,baseline,17,6,1,0,56,12.0,0.0,4.473286402636512,5,1.0,1.0,0.8468092796614641,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,82,25,1,74.31634444562641,143
overload,bio,17,6,5,0,30,2.4,0.0,8.73287258136493,7,1.0,0.6299599545672521,0.9174537035763041,0.2559891795755585,0.09057785804006233,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6000000000000001,2,none,0.0,82,51,1,107.97210279992993,143
overload,baseline,18,3,2,0,57,12.75,0.0,3.7520225482209715,5,1.0,1.0,0.834809279661464,0.0,0.0,0.46352811089386303,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,resource_drop,0.8411797227653424,85,27,1,78.06836699384739,143
overload,bio,18,3,1,0,32,3.0,0.0,5.271460450533591,7,1.0,0.5748066656348693,0.9117394178620184,0.2845896493016118,0.1209819110298438,1.0463528110893865,0,0,0,0,0,0,0,0.0,0.0,0.0,0.24,0,resource_drop,0.8411797227653424,85,52,1,113.24356325046352,143
overload,baseline,19,9,0,0,66,,0.0,3.497891186573788,5,1.0,1.0,0.834809279661464,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.4624872255238117,94,27,1,81.56625818042117,143
overload,bio,19,9,4,0,37,4.875,0.0,4.497774659342572,5,1.0,0.6166082752109937,0.9120251321477327,0.2809316756963342,0.11484176280601473,1.1,0,0,2,0,0,0,0,0.2222222222222222,0.0,0.0,0.7200000000000001,1,overload,0.4624872255238117,94,56,1,117.74133790980609,143
overload,baseline,20,4,2,0,68,14.25,0.0,4.569999999999999,4,0.9926533179619517,1.0,0.8154992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,agent_failure,0.4061117515853503,98,29,1,86.13625818042117,143
overload,bio,20,4,3,0,38,2.6666666666666665,0.0,6.223433290063505,6,1.0,0.587480967586992,0.9065965607191614,0.3997570863873121,0.2302655743061388,0.9716755483822441,0,1,0,0,0,0,0,0.25,0.0,0.0,0.36000000000000004,2,agent_failure,0.4061117515853503,98,59,1,123.9647711998696,143
overload,baseline,21,3,1,0,70,15.0,0.0,2.450396455424484,4,0.9970533179619515,1.0,0.8174992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.8115225423316467,101,30,1,88.58665463584565,143
overload,bio,21,3,2,0,39,4.5,0.0,4.691439596060726,6,1.0,0.5418278276151297,0.8991679892905899,0.324120715948627,0.15742526471862606,1.1,0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.24,2,overload,0.8115225423316467,101,61,1,128.65621079593032,143
overload,baseline,22,4,2,1,71,16.25,0.3333333333333333,3.157008422466863,4,1.0,1.0,0.8054992681329276,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.8036548994920714,105,32,2,91.7436630583125,143
overload,bio,22,4,2,0,41,2.75,0.0,3.836274895286223,5,1.0,0.5312115783630852,0.8974537035763043,0.30790863766286847,0.13871717799030567,1.1,0,1,1,0,0,0,0,0.25,0.0,0.0,0.36,1,overload,0.8036548994920714,105,63,1,132.49248569121653,143
overload,baseline,23,3,0,0,74,,0.0,3.4023219330499406,5,1.0,1.0,0.8054992681329276,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.49865066136843755,108,32,2,95.14598499136245,143
overload,bio,23,3,4,0,40,2.75,0.0,5.243830921787687,7,1.0,0.5195705167270488,0.9034537035763043,0.2937556339282371,0.12440742076811988,1.1,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.4507041146371288,0,overload,0.49865066136843755,108,67,1,137.73631661300422,143
overload,baseline,24,9,3,0,80,16.666666666666668,0.0,5.49,5,1.0,1.0,0.7954992681329276,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,none,0.0,117,35,2,100.63598499136245,143
overload,bio,24,9,3,0,46,2.3333333333333335,0.0,7.886427083861757,7,1.0,0.49735136255660756,0.8957394178620185,0.26960170591743615,0.09623408663054409,1.1,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.0,0.593787275,0,none,0.0,117,70,1,145.62274369686597,143
overload,baseline,25,2,1,0,81,17.5,0.0,3.885187271110844,5,1.0,1.0,0.7894992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.40722457634218245,119,36,2,104.5211722624733,143
overload,bio,25,2,1,0,47,2.0,0.0,4.848870106295797,7,1.0,0.4287770182974193,0.8957394178620185,0.2790503231143031,0.10804077951947325,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09242309550047212,0,overload,0.40722457634218245,119,71,1,150.47161380316177,143
overload,baseline,26,3,2,0,82,16.75,0.0,4.116422775417325,5,1.0,1.0,0.7774992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.5709323952168092,122,38,2,108.63759503789062,143
overload,bio,26,3,4,1,45,5.125,0.2,5.24004419552832,7,1.0,0.42234605772973627,0.8808822750048755,0.2929792076703763,0.1203865709973819,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,3,overload,0.5709323952168092,122,75,2,155.7116579986901,143
overload,baseline,27,6,1,1,86,17.5,0.5,5.39,5,1.0,1.0,0.7554992681329276,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,128,39,3,114.02759503789062,143
overload,bio,27,6,3,0,48,8.5,0.0,6.494625754940546,7,1.0,0.3813130166230182,0.8791679892905898,0.26932995672718485,0.0948267892107858,1.1,0,0,0,0,0,0,0,0.16666666666666666,0.0,0.0,0.36,1,none,0.0,128,78,2,162.20628375363066,143
overload,baseline,28,2,2,0,86,17.5,0.0,5.4399999999999995,5,1.0,1.0,0.7434992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,none,0.0,130,41,3,119.46759503789062,143
overload,bio,28,2,2,0,48,1.5,0.0,4.423044924088114,5,1.0,0.3882912671652459,0.8831679892905899,0.2631271869821743,0.08726384430888141,1.1,0,0,1,0,0,2,0,0.0,0.0,0.0,0.48,0,none,0.0,130,80,2,166.62932867771877,143
overload,baseline,29,5,1,0,90,18.5,0.0,3.6711392783830004,5,1.0,1.0,0.7374992681329277,0.0,0.0,0.6358051624801971,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,resource_drop,0.4104870937995071,135,42,3,123.13873431627361,143
overload,bio,29,5,3,0,50,9.5,0.0,4.956538986624414,7,1.0,0.37074456011792867,0.8777394178620183,0.28963572102041485,0.11669791004418206,1.0635805162480199,0,0,0,0,0,0,0,0.2,0.0,0.0,0.48,1,resource_drop,0.4104870937995071,135,83,2,171.5858676643432,143
overload,baseline,30,3,0,0,93,,0.0,3.267461309575762,5,1.0,1.0,0.7374992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.33638303281884396,138,42,3,126.40619562584938,143
overload,bio,30,3,1,0,52,1.0,0.0,3.2787165757505696,5,1.0,0.3658965845768532,0.8797394178620185,0.2892054980187011,0.11680869067814277,1.1,0,0,2,0,0,0,0,0.3333333333333333,0.0,0.0,0.36,0,overload,0.33638303281884396,138,84,2,174.86458424009376,143
overload,baseline,31,5,2,0,96,22.0,0.0,3.6882801916274435,5,1.0,1.0,0.7094992681329277,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,overload,0.6261102203949321,143,44,3,130.09447581747682,143
overload,bio,31,5,3,0,54,3.1666666666666665,0.0,3.078611197665457,5,1.0,0.4036824281607388,0.8800251321477327,0.2952423552080378,0.12297617395592962,1.1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.6,1,overload,0.6261102203949321,143,87,2,177.94319543775921,143
overload,baseline,32,10,1,0,105,21.5,0.0,4.91,5,1.0,1.0,0.7034992681329276,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,153,45,3,135.00447581747682,143
overload,bio,32,10,2,0,62,2.5,0.0,5.4473439986421,6,1.0,0.37905854245615245,0.8840251321477327,0.2763454626206856,0.09988208641649027,1.1,0,0,1,0,0,0,0,0.3,0.0,0.0,0.36,0,none,0.0,153,89,2,183.39053943640133,143
overload,baseline,33,9,1,1,112,21.5,0.5,3.442383181105934,5,1.0,1.0,0.6894992681329276,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.9448222594298564,162,46,4,138.44685899858274,143
overload,bio,33,9,2,0,69,3.25,0.0,4.233758345353972,6,1.0,0.36144722462613643,0.8910329023704365,0.29941471509508494,0.1250383231105518,1.1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.36,1,overload,0.9448222594298564,162,91,2,187.6242977817553,143
overload,baseline,34,5,2,0,115,23.0,0.0,4.26,4,0.9889239058019887,1.0,0.6673921974844191,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,agent_failure,0.561503924917136,167,48,4,142.70685899858273,143
overload,bio,34,5,4,0,70,3.875,0.0,4.583748330109166,6,0.9989456470014205,0.4206096928238935,0.8828057959702267,0.41843678001292184,0.2428703671957269,0.9699351560409282,0,2,0,0,1,0,0,0.4,0.0,1.0,0.58,1,agent_failure,0.561503924917136,167,95,2,192.20804611186446,143
overload,baseline,35,5,1,0,119,23.5,0.0,3.1397726380907516,4,0.9933239058019888,1.0,0.661392197484419,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.3814192395169692,172,49,4,145.8466316366735,143
overload,bio,35,5,2,0,73,2.5,0.0,4.742837337423929,6,1.0,0.39552278730697055,0.8785965607191614,0.3390741388265779,0.16447270119370727,1.1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.3065335282527365,2,overload,0.3814192395169692,172,97,2,196.9508834492884,143
overload,baseline,36,4,2,0,121,24.25,0.0,3.9599999999999995,4,0.9977239058019887,1.0,0.6573921974844191,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,176,51,4,149.8066316366735,143
overload,bio,36,4,3,0,74,2.1666666666666665,0.0,4.226645633085847,4,1.0,0.42640388992778594,0.8788822750048755,0.293761054972281,0.11578884967311667,1.1,0,1,2,0,0,0,0,0.5,0.0,0.0,0.5999999999999999,1,none,0.0,176,100,2,201.17752908237424,143
overload,baseline,37,1,1,0,121,25.5,0.0,3.9099999999999997,4,1.0,1.0,0.6513921974844191,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,177,52,4,153.7166316366735,143
overload,bio,37,1,2,0,73,2.25,0.0,5.662984199640538,6,1.0,0.3798116205760062,0.8771679892905898,0.2758270075381707,0.09736652291750574,1.1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.24,1,none,0.0,177,102,2,206.84051328201477,143
overload,baseline,38,5,2,0,124,25.75,0.0,4.4399999999999995,4,0.9898511958439811,1.0,0.6299805943674048,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,agent_failure,0.5228668398341255,182,54,4,158.1566316366735,143
overload,bio,38,5,4,0,74,3.5,0.0,4.957021872132548,6,0.999607997031415,0.40496334504355136,0.8818739870641511,0.4117984737365762,0.23404081964018197,0.9703678913938578,0,1,0,0,0,0,0,0.2,0.0,0.0,0.563913164879443,0,agent_failure,0.5228668398341255,182,106,2,211.7975351541473,143
overload,baseline,39,4,1,0,127,26.5,0.0,3.194576368512124,4,0.9942511958439809,1.0,0.6239805943674048,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.3601132001513682,186,55,4,161.3512080051856,143
overload,bio,39,4,1,0,77,8.5,0.0,3.7012038464794723,5,1.0,0.40102617471155505,0.8838739870641511,0.33229933492481006,0.1582674091776495,1.1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.34,1,overload,0.3601132001513682,186,107,2,215.49873900062678,143
overload,baseline,40,3,1,0,129,27.5,0.0,4.055523382380415,5,0.996251195843981,1.0,0.6099805943674049,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.511340763674222,189,56,4,165.40673138756603,143
overload,bio,40,3,1,0,79,9.0,0.0,2.7314886392925226,4,1.0,0.42437268443089415,0.8838739870641511,0.31077039900267517,0.13698978045307597,1.1,0,1,2,0,0,1,0,0.0,0.0,0.0,0.48,0,overload,0.511340763674222,189,108,2,218.23022763991932,143
overload,baseline,41,10,2,2,135,27.5,0.5,4.522755500882313,4,0.9834947833526109,1.0,0.5697132849988772,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,agent_failure,0.6815171871404263,199,58,6,169.92948688844834,143
overload,bio,41,10,3,0,86,6.333333333333333,0.0,4.8039850774719595,6,0.9968882767918784,0.43005850530609446,0.8876830518009171,0.42590549435778624,0.2500745370183626,0.9685910075040273,0,2,0,0,0,0,0,0.2,0.0,0.0,0.43999999999999995,0,agent_failure,0.6815171871404263,199,111,2,223.03421271739128,143
overload,baseline,42,8,1,0,142,27.5,0.0,4.167749902960322,4,0.9898947833526108,1.0,0.5637132849988772,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,207,59,6,174.09723679140865,143
overload,bio,42,8,3,0,91,4.666666666666667,0.0,5.886516919851318,5,1.0,0.44586909873572794,0.8859687660866313,0.3220775613230975,0.14436651348834179,1.1,0,2,1,0,0,0,0,0.125,0.0,0.0,0.58,2,none,0.0,207,114,2,228.9207296372426,143
overload,baseline,43,8,0,0,150,,0.0,4.437749902960323,4,0.9942947833526109,1.0,0.5477132849988772,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,215,59,6,178.53498669436897,143
overload,bio,43,8,2,0,97,11.0,0.0,5.2479605535793015,6,1.0,0.41909795192444715,0.8871116232294886,0.2878122528460629,0.10875168397623877,1.1,0,2,0,0,0,0,0,0.0,0.0,0.0,0.31999999999999995,2,none,0.0,215,116,2,234.1686901908219,143
overload,baseline,44,4,1,0,153,29.5,0.0,3.137749902960322,3,0.985781484513556,1.0,0.530228310869586,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,agent_failure,0.6380541182939534,219,60,6,181.67273659732928,143
overload,bio,44,4,1,0,100,11.0,0.0,2.9200628406894666,3,0.997238917634121,0.5047541378491812,0.8900831976591115,0.4173559750985182,0.2395979323617152,0.9690777938751077,0,4,1,0,0,0,0,0.0,0.0,0.0,0.56,0,agent_failure,0.6380541182939534,219,117,2,237.08875303151137,143
overload,baseline,45,9,1,0,161,30.5,0.0,3.0522866801531627,4,0.9909378970049261,1.0,0.524228310869586,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.5920237763016305,228,61,6,184.72502327748245,143
overload,bio,45,9,2,0,107,5.75,0.0,4.100256220006309,5,1.0,0.5114186693491287,0.8914165309924448,0.3479090033660508,0.17092598748454868,1.1,0,3,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.5399999999999999,1,overload,0.5920237763016305,228,119,2,241.1890092515177,143
overload,baseline,46,0,1,0,160,31.5,0.0,4.387749902960323,4,0.9957378970049261,1.0,0.502228310869586,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,228,62,6,189.1127731804428,143
overload,bio,46,0,2,0,105,8.0,0.0,3.0742050479523977,3,1.0,0.5741336272828588,0.9037498643257781,0.30100219373130926,0.12081345732171969,1.1,0,3,0,0,0,2,0,0.0,0.0,0.0,0.6599999999999999,0,none,0.0,228,121,2,244.2632142994701,143
overload,baseline,47,6,1,0,165,32.5,0.0,3.1925623498834477,4,1.0,1.0,0.4962283108695861,0.0,0.0,0.7043879878536627,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,resource_drop,0.23903003036584308,234,63,6,192.30533553032623,143
overload,bio,47,6,1,0,110,8.0,0.0,3.5524231850606722,5,1.0,0.5494615156453139,0.9127498643257782,0.31139801274729106,0.13219110561684022,1.0704387987853663,0,3,0,0,0,0,0,0.0,0.0,0.0,0.27958848942776415,0,resource_drop,0.23903003036584308,234,122,2,247.81563748453075,143
overload,baseline,48,2,3,0,164,33.333333333333336,0.0,5.26,5,1.0,1.0,0.486228310869586,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,none,0.0,236,66,6,197.56533553032622,143
overload,bio,48,2,4,0,108,6.5,0.0,6.924756369980708,6,1.0,0.5445984242449167,0.910050927422852,0.2923722831849561,0.11002220611483024,1.1,0,1,1,0,0,0,0,0.5,0.0,0.0,0.5800000000000001,2,none,0.0,236,126,2,254.74039385451147,143
overload,baseline,49,4,0,0,168,,0.0,2.980385337964668,5,1.0,1.0,0.486228310869586,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.6692126636931379,240,66,6,200.54572086829089,143
