scenario,system,step,arrived_tasks,completed_tasks,failed_tasks,pending_tasks,avg_latency_step,error_rate_step,resource_used_step,active_workers,mean_health,mean_energy,mean_reliability,stress_level,risk_level,resource_budget,isolated_agents,recovery_pool,reflex_actions,immune_actions,reserve_activations,metabolic_rests,demoted_false_signals,nervous_fast_lane_share,endocrine_throttle_ratio,immune_replacement_ratio,metabolic_recovery_gain,corrected_by_review,disturbance_type,disturbance_severity,cumulative_arrived,cumulative_completed,cumulative_failed,cumulative_resource,seed
normal,bio,17,2,1,0,2,2.0,0.0,3.733693733679038,7,1.0,0.9521276032384193,0.953280639205957,0.07045697231811238,0.06469138404734716,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.24,0,none,0.0,38,36,0,77.28160473889498,42
normal,baseline,18,2,2,0,8,5.75,0.0,3.628460286431925,5,1.0,1.0,0.8420012072507765,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.6672948605264849,40,32,0,70.95134907940732,42
normal,bio,18,2,2,0,2,2.0,0.0,3.285355061099158,7,1.0,0.9519909297568471,0.953280639205957,0.0978913581513733,0.09382727423199531,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.32331103868395195,0,overload,0.6672948605264849,40,38,0,80.56695979999414,42
normal,baseline,19,2,1,0,9,8.0,0.0,5.17,5,1.0,1.0,0.8360012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,42,33,0,76.12134907940732,42
normal,bio,19,2,3,0,1,1.5,0.0,5.156309932939079,7,1.0,0.952696218382222,0.9515663534916713,0.08788697535298062,0.0794228793145317,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.43525251702457857,1,none,0.0,42,41,0,85.72326973293322,42
normal,baseline,20,4,4,0,9,5.25,0.0,5.0,5,1.0,1.0,0.8440012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,false_signal,0.7248779435577872,46,37,0,81.12134907940732,42
normal,bio,20,4,4,0,1,1.625,0.0,7.062207272826098,7,1.0,0.9526619370144445,0.9498520677773855,0.10238762501691637,0.09119475811782436,1.04,0,0,0,0,0,0,1,0.5,0.0,0.0,0.555370394066862,1,false_signal,0.7248779435577872,46,45,0,92.78547700575932,42
normal,baseline,21,2,2,0,9,4.0,0.0,4.74,5,1.0,1.0,0.8480012072507763,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,48,39,0,85.86134907940732,42
normal,bio,21,2,2,0,1,1.5,0.0,4.0411998203530715,7,1.0,0.9635725268690652,0.9498520677773855,0.08133566875592071,0.07308483200790519,1.04,0,0,0,0,0,0,0,0.5,0.0,0.0,0.38843412,0,none,0.0,48,47,0,96.82667682611239,42
normal,baseline,22,3,2,0,10,4.0,0.0,5.14,5,1.0,1.0,0.8440012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,51,41,0,91.00134907940732,42
normal,bio,22,3,2,0,2,1.75,0.0,5.202971898070704,7,1.0,0.9534922663946804,0.9481377820630998,0.06990498406457223,0.06403802453610015,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.382086771582841,1,none,0.0,51,49,0,102.02964872418309,42
normal,baseline,23,3,3,0,10,5.0,0.0,5.22,5,1.0,1.0,0.8420012072507765,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,54,44,0,96.22134907940732,42
normal,bio,23,3,1,0,4,2.0,0.0,5.929272743133559,7,1.0,0.9071995022736352,0.9501377820631,0.06184174442260028,0.058163308587635056,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2024142883093616,0,none,0.0,54,50,0,107.95892146731666,42
normal,baseline,24,2,1,0,11,5.0,0.0,3.451122182251221,5,1.0,1.0,0.8440012072507764,0.0,0.0,0.5480865418518925,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,resource_drop,0.6297836453702688,56,45,0,99.67247126165854,42
normal,bio,24,2,1,0,5,2.0,0.0,5.099371831654768,7,1.0,0.8722756029654054,0.9444234963488142,0.09878995785310037,0.09803768694755848,0.9948086541851893,0,0,0,0,0,0,0,0.0,0.0,0.0,0.323001296425129,0,resource_drop,0.6297836453702688,56,51,0,113.05829329897142,42
normal,baseline,25,0,3,0,8,5.5,0.0,5.220000000000001,5,1.0,1.0,0.8420012072507763,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,false_signal,0.7138101060317803,56,48,0,104.89247126165854,42
normal,bio,25,0,3,0,2,3.0,0.0,5.5428728844660355,7,1.0,0.8795543944356394,0.9501377820631001,0.08987510938119869,0.08678596186671242,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5180951845149404,0,false_signal,0.7138101060317803,56,54,0,118.60116618343746,42
normal,baseline,26,4,0,0,12,,0.0,4.91,5,1.0,1.0,0.8340012072507763,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,60,48,0,109.80247126165854,42
normal,bio,26,4,4,0,2,2.375,0.0,7.2302130123501085,7,1.0,0.8719597295286231,0.9504234963488143,0.06883128828341954,0.06612508665334935,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5608479962683918,1,none,0.0,60,58,0,125.83137919578756,42
normal,baseline,27,1,2,0,11,5.75,0.0,3.7978336504082435,5,1.0,1.0,0.8300012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.2904369513474445,61,50,0,113.60030491206678,42
normal,bio,27,1,1,0,2,2.5,0.0,3.057016732045658,7,1.0,0.8954810385854399,0.9467092106345286,0.07490999386052516,0.0767811375917434,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,1,overload,0.2904369513474445,61,59,0,128.88839592783322,42
normal,baseline,28,2,2,0,11,7.0,0.0,4.46,5,1.0,1.0,0.8340012072507765,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,63,52,0,118.06030491206677,42
normal,bio,28,2,3,0,1,2.0,0.0,5.032731604055586,7,1.0,0.9285423546959704,0.9507092106345284,0.0635934978511838,0.0626233981571102,1.04,0,0,0,0,0,0,0,0.5,0.0,0.0,0.6230657929764913,0,none,0.0,63,62,0,133.9211275318888,42
normal,baseline,29,2,2,0,11,7.0,0.0,4.56,5,1.0,1.0,0.8380012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,65,54,0,122.62030491206677,42
normal,bio,29,2,3,0,0,1.3333333333333333,0.0,4.0291066849809765,7,1.0,0.9722412426249712,0.9564234963488143,0.06369522424791431,0.0603765226883219,1.04,0,0,0,0,0,0,0,0.5,0.0,0.0,0.597347549752056,0,none,0.0,65,65,0,137.95023421686977,42
normal,baseline,30,4,2,0,13,6.0,0.0,5.09,5,1.0,1.0,0.8340012072507763,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,69,56,0,127.71030491206677,42
normal,bio,30,4,1,0,3,1.0,0.0,5.058492268562139,7,1.0,0.9514927192245562,0.9564234963488143,0.059668328486770006,0.05688178294091267,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.28768494962520164,0,none,0.0,69,66,0,143.0087264854319,42
normal,baseline,31,1,1,1,12,8.5,0.5,5.34,5,1.0,1.0,0.8120012072507763,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,70,57,1,133.05030491206676,42
normal,bio,31,1,4,0,0,1.75,0.0,4.8532780500778365,7,1.0,0.9644512542954287,0.9601377820631,0.062321414970369485,0.058366957362652766,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.453373648,0,none,0.0,70,70,0,147.86200453550975,42
normal,baseline,32,4,2,0,14,6.75,0.0,5.22,5,1.0,1.0,0.8080012072507763,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,74,59,1,138.27030491206676,42
normal,bio,32,4,2,0,2,1.0,0.0,5.24290060603154,7,1.0,0.9685888970426318,0.9621377820630999,0.05431249523962931,0.052928435076928466,1.04,0,0,0,0,0,0,0,0.25,0.0,0.0,0.45110852953199865,0,none,0.0,74,72,0,153.10490514154128,42
normal,baseline,33,1,3,0,12,6.833333333333333,0.0,5.2700000000000005,5,1.0,1.0,0.8060012072507764,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,75,62,1,143.54030491206677,42
normal,bio,33,1,1,0,2,2.0,0.0,3.4120186489356974,7,1.0,0.9427887638359482,0.9641377820630999,0.05150937333387025,0.05102495227692497,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.12,0,none,0.0,75,73,0,156.51692379047697,42
normal,baseline,34,1,2,0,11,6.0,0.0,4.97,5,1.0,1.0,0.8100012072507765,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,76,64,1,148.51030491206677,42
normal,bio,34,1,2,0,1,2.0,0.0,3.369821592602314,7,1.0,0.9453312315050909,0.9661377820630997,0.05134078066685458,0.0509003999635904,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2962883533141141,0,none,0.0,76,75,0,159.88674538307927,42
normal,baseline,35,3,2,1,11,6.5,0.3333333333333333,4.54,4,0.986641362800522,1.0,0.7781822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,agent_failure,0.6566098833115898,79,66,2,153.05030491206676,42
normal,bio,35,3,1,0,3,1.0,0.0,4.6726282407027195,6,0.9973152591432299,0.9182123251828714,0.9634099407062366,0.2011628681529752,0.1998381982277932,0.9688699693069103,0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.22379906777959968,0,agent_failure,0.6566098833115898,79,76,0,164.559373623782,42
normal,baseline,36,2,2,0,11,6.5,0.0,4.59,4,0.9910413628005219,1.0,0.7661822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,false_signal,0.7187170257493639,81,68,2,157.64030491206677,42
normal,bio,36,2,4,0,1,2.125,0.0,6.136037841740769,6,1.0,0.9137462747422035,0.9674099407062366,0.12167795730231029,0.11974799515394824,1.04,0,1,0,0,0,0,0,0.0,0.0,0.0,0.4780395390023624,1,false_signal,0.7187170257493639,81,80,0,170.69541146552277,42
normal,baseline,37,6,2,0,15,6.5,0.0,3.7399999999999998,4,0.9954413628005219,1.0,0.7701822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,87,70,2,161.38030491206678,42
normal,bio,37,6,5,0,2,1.4,0.0,7.110905050812397,6,1.0,0.9086251382789204,0.9791242264205225,0.0799622850558086,0.07766179830388188,1.04,0,1,0,0,0,0,0,0.0,0.0,0.0,0.5196972972976392,0,none,0.0,87,85,0,177.80631651633516,42
normal,baseline,38,1,1,0,15,7.0,0.0,3.6399999999999997,4,0.9998413628005218,1.0,0.7721822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,88,71,2,165.02030491206676,42
normal,bio,38,1,2,0,1,1.5,0.0,3.4485692501151073,6,1.0,0.9299157670139265,0.979801812620385,0.060486799769533,0.059681629406358655,1.04,0,1,0,0,0,0,0,0.0,0.0,0.0,0.4314628636507982,0,none,0.0,88,87,0,181.25488576645026,42
normal,baseline,39,3,1,0,17,6.5,0.0,4.7299999999999995,5,1.0,1.0,0.7661822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,91,72,2,169.75030491206675,42
normal,bio,39,3,1,0,3,1.0,0.0,4.8799713683648855,7,1.0,0.9067890900877446,0.979801812620385,0.05367037991933654,0.05338857029222553,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2621118299349695,0,none,0.0,91,88,0,186.13485713481515,42
normal,baseline,40,1,2,0,16,7.75,0.0,4.779999999999999,5,1.0,1.0,0.7621822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,92,74,2,174.53030491206675,42
normal,bio,40,1,3,0,1,2.6666666666666665,0.0,4.686119006483326,7,1.0,0.921888240041435,0.9832303840489564,0.056159632971767785,0.054435999602278934,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.48,0,none,0.0,92,91,0,190.82097614129847,42
normal,baseline,41,4,3,0,17,7.666666666666667,0.0,4.5600000000000005,5,1.0,1.0,0.7681822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,96,77,2,179.09030491206676,42
normal,bio,41,4,1,0,4,2.0,0.0,6.035042314694785,7,1.0,0.8920596837735054,0.9832303840489564,0.052968371540118714,0.05209426652746429,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.322952221859232,0,none,0.0,96,92,0,196.85601845599325,42
normal,baseline,42,2,1,0,18,7.5,0.0,4.034274604143005,5,1.0,1.0,0.7541822293511677,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,overload,0.5298479055015299,98,78,2,183.12457951620976,42
normal,bio,42,2,3,0,3,1.6666666666666667,0.0,5.553428969431466,7,1.0,0.8847527299088386,0.9815160983346706,0.07356915090554125,0.07633356864339422,1.04,0,0,0,0,0,0,0,0.5,0.0,0.0,0.49902277141890505,0,overload,0.5298479055015299,98,95,0,202.40944742542473,42
normal,baseline,43,2,4,0,16,7.25,0.0,4.74,5,1.0,1.0,0.7621822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,100,82,2,187.86457951620977,42
normal,bio,43,2,2,1,2,2.0,0.3333333333333333,6.1489988685983565,7,1.0,0.8803927797851205,0.9758018126203849,0.05824920281693943,0.059216749025187976,1.04,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5194302925638923,0,none,0.0,100,97,1,208.5584462940231,42
normal,baseline,44,2,0,0,18,,0.0,3.242532337291561,5,1.0,1.0,0.7621822293511678,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.6178247628581118,102,82,2,191.10711185350132,42
normal,bio,44,2,1,0,3,2.5,0.0,3.571562665294982,7,1.0,0.889397978977802,0.9720875269060991,0.14283997243057367,0.14066333177443163,1.0168675462982981,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4541145276135202,1,overload,0.6178247628581118,102,98,1,212.13000895931808,42
normal,baseline,45,2,3,0,17,8.0,0.0,4.74,5,1.0,1.0,0.7681822293511676,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,false_signal,0.4147710345572785,104,85,2,195.84711185350133,42
normal,bio,45,2,4,0,1,2.375,0.0,6.190890604581577,7,1.0,0.9136326007334202,0.9723732411918135,0.16203114626509948,0.15477664089407517,1.0313438497588863,0,0,0,0,0,0,1,0.0,0.0,0.0,0.6816868825184053,1,false_signal,0.4147710345572785,104,102,1,218.32089956389964,42
normal,baseline,46,3,1,0,19,10.0,0.0,3.2038550972080615,5,1.0,1.0,0.7621822293511676,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,overload,0.9435670140381767,107,86,2,199.05096695070938,42
normal,bio,46,3,1,0,3,2.0,0.0,2.9578537642777514,7,1.0,0.9262746225291715,0.9743732411918133,0.19272538963518188,0.18540328533620495,1.012489570442438,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4163868407841461,0,overload,0.9435670140381767,107,103,1,221.2787533281774,42
normal,baseline,47,2,2,0,19,8.75,0.0,4.91,5,1.0,1.0,0.7581822293511677,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,none,0.0,109,88,2,203.96096695070938,42
normal,bio,47,2,3,0,2,1.8333333333333333,0.0,6.156734191794712,7,1.0,0.9233340880888402,0.9711258337691392,0.17993999748342476,0.1669953165343384,0.9986111111111111,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5097529685074175,1,none,0.0,109,106,1,227.43548751997213,42
normal,baseline,48,0,1,0,18,10.0,0.0,4.48,5,1.0,1.0,0.7601822293511677,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,109,89,2,208.44096695070937,42
normal,bio,48,0,2,0,0,2.5,0.0,2.230372627239263,7,1.0,0.9672530061924199,0.9751258337691393,0.16734011023030976,0.15513586078701844,1.0386111111111112,0,0,0,0,0,0,0,0.0,0.0,0.0,0.478951058087021,0,none,0.0,109,108,1,229.6658601472114,42
normal,baseline,49,4,3,0,19,10.666666666666666,0.0,3.693487401815093,5,1.0,1.0,0.7501822293511677,0.0,0.0,0.48761664034703456,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,resource_drop,0.7809583991324137,113,92,2,212.13445435252447,42
normal,bio,49,4,1,0,3,1.0,0.0,3.309324190945581,7,1.0,0.9573964999637117,0.9751258337691393,0.2021125975373789,0.19421640135378138,0.8772656164327485,0,0,0,0,0,0,0,0.5,0.0,0.0,0.27647066594632186,0,resource_drop,0.7809583991324137,113,109,1,232.97518433815696,42
normal,baseline,50,3,0,0,22,,0.0,5.41,5,1.0,1.0,0.7341822293511677,0.0,0.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,none,0.0,116,92,2,217.54445435252447,42
